count,timestamp_local,timestamp_unix,Time [sec],module_address,PIR sensor 00 (center) [V],PIR sensor 01 (tv) [V],PIR sensor 02 (kitchen) [V],PIR sensor 03 (closet) [V],PIR sensor 04 (sofa) [V]
601,2026-06-23 17:21:07.609,1782202867.609843,27.20326280593872,192.168.11.4,1.1691086292266846,0.8528693318367004,0.004273504484444857,0.4932844936847687,1.235653281211853
602,2026-06-23 17:21:07.617,1782202867.617916,27.2113356590271,192.168.11.4,1.1654456853866577,0.7411477565765381,0.004273504484444857,0.4829059839248657,1.2442002296447754
603,2026-06-23 17:21:07.618,1782202867.618721,27.212140798568726,192.168.11.4,1.168498158454895,0.6343101263046265,0.004884005058556795,0.4969474971294403,1.2539682388305664
604,2026-06-23 17:21:07.618,1782202867.618721,27.212140798568726,192.168.11.4,1.182539701461792,0.553113579750061,0.004884005058556795,0.5280830264091492,1.268620252609253
605,2026-06-23 17:21:07.647,1782202867.647859,27.241278886795044,192.168.11.4,1.2026861906051636,0.5152625441551208,0.004884005058556795,0.5897436141967773,1.2710622549057007
606,2026-06-23 17:21:07.679,1782202867.67913,27.272549867630005,192.168.11.4,1.2197802066802979,0.5134310126304626,0.004884005058556795,0.6654456853866577,1.2753357887268066
607,2026-06-23 17:21:07.823,1782202867.823264,27.41668391227722,192.168.11.4,1.2246642112731934,0.5683760643005371,0.005494505632668734,0.7570207715034485,1.2771673202514648
608,2026-06-23 17:21:07.823,1782202867.823264,27.41668391227722,192.168.11.4,1.2087912559509277,0.6660561561584473,0.005494505632668734,0.8571428656578064,1.2753357887268066
609,2026-06-23 17:21:07.823,1782202867.823264,27.41668391227722,192.168.11.4,1.1746032238006592,0.8052502870559692,0.005494505632668734,0.9560439586639404,1.2716727256774902
610,2026-06-23 17:21:07.903,1782202867.903317,27.496737241744995,192.168.11.4,1.1208791732788086,0.9865689873695374,0.0067155067808926105,1.053113579750061,1.2655677795410156
611,2026-06-23 17:21:07.905,1782202867.905334,27.498753786087036,192.168.11.4,1.0500611066818237,1.1996337175369263,0.4035409092903137,1.1428571939468384,1.2557997703552246
612,2026-06-23 17:21:07.920,1782202867.9206,27.514020204544067,192.168.11.4,0.9719169735908508,1.4194139242172241,1.0989011526107788,1.2234432697296143,1.2374846935272217
613,2026-06-23 17:21:07.991,1782202867.991628,27.585047960281372,192.168.11.4,0.8736263513565063,1.639194130897522,1.7857142686843872,1.2905982732772827,1.216117262840271
614,2026-06-23 17:21:08.016,1782202868.016635,27.61005449295044,192.168.11.4,0.752136766910553,1.8547008037567139,2.18437123298645,1.346764326095581,1.1904761791229248
615,2026-06-23 17:21:08.094,1782202868.094898,27.688318014144897,192.168.11.4,0.6245421171188354,2.0506715774536133,2.18498158454895,1.3833943605422974,1.1617826223373413
616,2026-06-23 17:21:08.098,1782202868.098374,27.69179391860962,192.168.11.4,0.4938949942588806,2.1898655891418457,2.183760643005371,1.4126983880996704,1.1300365924835205
617,2026-06-23 17:21:08.176,1782202868.176717,27.770137071609497,192.168.11.4,0.3730158805847168,2.1886446475982666,2.183760643005371,1.4383394718170166,1.0995116233825684
618,2026-06-23 17:21:08.178,1782202868.178726,27.772145748138428,192.168.11.4,0.2637362778186798,2.191697120666504,2.183760643005371,1.452380895614624,1.066544532775879
619,2026-06-23 17:21:08.221,1782202868.221269,27.81468892097473,192.168.11.4,0.17216117680072784,2.1892552375793457,2.183760643005371,1.4578754901885986,1.0402930974960327
620,2026-06-23 17:21:08.257,1782202868.257406,27.850825309753418,192.168.11.4,0.13369964063167572,2.190476179122925,2.182539701461792,1.4597069025039673,1.0201464891433716
621,2026-06-23 17:21:08.294,1782202868.294018,27.88743782043457,192.168.11.4,0.13919414579868317,2.191086769104004,2.18498158454895,1.4554334878921509,1.0024420022964478
622,2026-06-23 17:21:08.440,1782202868.440244,28.033663272857666,192.168.11.4,0.20512820780277252,2.017094135284424,2.183760643005371,1.4444444179534912,0.9981684684753418
623,2026-06-23 17:21:08.442,1782202868.442269,28.033663272857666,192.168.11.4,0.33272284269332886,1.8015873432159424,2.183760643005371,1.4310134649276733,1.004273533821106
624,2026-06-23 17:21:08.442,1782202868.442269,28.035689115524292,192.168.11.4,0.5396825671195984,1.5445665121078491,2.183760643005371,1.417582392692566,1.0207570791244507
625,2026-06-23 17:21:08.455,1782202868.455951,28.049371004104614,192.168.11.4,0.811965823173523,1.249084234237671,2.18498158454895,1.3949939012527466,1.039072036743164
626,2026-06-23 17:21:08.498,1782202868.49831,28.091729640960693,192.168.11.4,1.1581196784973145,0.9279609322547913,2.1855921745300293,1.3778998851776123,1.0634920597076416
627,2026-06-23 17:21:08.548,1782202868.548953,28.142372369766235,192.168.11.4,1.4554334878921509,0.5396825671195984,1.7667887210845947,1.3571428060531616,1.082417607307434
628,2026-06-23 17:21:08.558,1782202868.558639,28.152059078216553,192.168.11.4,1.731379747390747,0.2191697210073471,1.2875458002090454,1.3284493684768677,1.1050060987472534
629,2026-06-23 17:21:08.621,1782202868.621969,28.215389251708984,192.168.11.4,1.9597069025039673,0.009157509543001652,0.7405372262001038,1.3003662824630737,1.11965811252594
630,2026-06-23 17:21:08.642,1782202868.642815,28.23623490333557,192.168.11.4,2.1410255432128906,0.00976801011711359,0.19108669459819794,1.274725317955017,1.134920597076416
631,2026-06-23 17:21:08.685,1782202868.685671,28.279090642929077,192.168.11.4,2.1855921745300293,0.007326007355004549,0.007326007355004549,1.2435897588729858,1.1501832008361816
632,2026-06-23 17:21:08.751,1782202868.751227,28.344646453857422,192.168.11.4,2.18498158454895,0.008547008968889713,0.007326007355004549,1.2106226682662964,1.1593406200408936
633,2026-06-23 17:21:08.770,1782202868.770939,28.3643581867218,192.168.11.4,2.1855921745300293,0.007326007355004549,0.005494505632668734,1.1733821630477905,1.1697192192077637
634,2026-06-23 17:21:08.909,1782202868.909225,28.502644300460815,192.168.11.4,2.1855921745300293,0.005494505632668734,0.0067155067808926105,1.1404151916503906,1.17399263381958
635,2026-06-23 17:21:08.911,1782202868.911242,28.502644300460815,192.168.11.4,2.1862027645111084,0.0067155067808926105,0.005494505632668734,1.1025640964508057,1.1776556968688965
636,2026-06-23 17:21:08.911,1782202868.911242,28.504661321640015,192.168.11.4,2.18498158454895,0.0067155067808926105,0.005494505632668734,1.0653235912322998,1.1831501722335815
637,2026-06-23 17:21:08.954,1782202868.954697,28.54811692237854,192.168.11.4,2.172771692276001,0.004273504484444857,0.005494505632668734,1.028083086013794,1.1971917152404785
638,2026-06-23 17:21:08.970,1782202868.970393,28.563812494277954,192.168.11.4,2.0616605281829834,0.007936508394777775,0.0067155067808926105,0.9926739931106567,1.2148962020874023
639,2026-06-23 17:21:09.027,1782202869.027076,28.62049627304077,192.168.11.4,1.9291819334030151,0.00976801011711359,0.007326007355004549,0.9645909667015076,1.231379747390747
640,2026-06-23 17:21:09.059,1782202869.059056,28.652475357055664,192.168.11.4,1.774725317955017,0.11416361480951309,0.014652014710009098,0.9456654191017151,1.2478632926940918
641,2026-06-23 17:21:09.107,1782202869.107447,28.70086646080017,192.168.11.4,1.5750916004180908,0.5885226130485535,0.28327229619026184,0.9297924041748047,1.2619047164916992
642,2026-06-23 17:21:09.161,1782202869.161632,28.755051851272583,192.168.11.4,1.374847412109375,1.1514041423797607,0.5518925786018372,0.9188033938407898,1.2735042572021484
643,2026-06-23 17:21:09.172,1782202869.172298,28.76571774482727,192.168.11.4,1.17399263381958,1.6404151916503906,0.8107448220252991,0.910866916179657,1.28266179561615
644,2026-06-23 17:21:09.228,1782202869.228595,28.822014570236206,192.168.11.4,0.976190447807312,2.0982906818389893,1.058608055114746,0.9004883766174316,1.2954822778701782
645,2026-06-23 17:21:09.262,1782202869.262538,28.855957984924316,192.168.11.4,0.791208803653717,2.192307710647583,1.3211233615875244,0.8974359035491943,1.3083027601242065
646,2026-06-23 17:21:09.286,1782202869.286552,28.879972219467163,192.168.11.4,0.6312576532363892,2.191086769104004,1.529304027557373,0.8949939012527466,1.3156287670135498
647,2026-06-23 17:21:09.329,1782202869.329861,28.923280477523804,192.168.11.4,0.49633699655532837,2.192307710647583,1.7295482158660889,0.89682537317276,1.3058607578277588
648,2026-06-23 17:21:09.453,1782202869.453324,29.046744108200073,192.168.11.4,0.37728938460350037,2.190476179122925,1.9188034534454346,0.9029303789138794,1.2948718070983887
649,2026-06-23 17:21:09.466,1782202869.466265,29.059684991836548,192.168.11.4,0.2857142984867096,2.190476179122925,2.106227159500122,0.9151403903961182,1.284493327140808
650,2026-06-23 17:21:09.473,1782202869.473868,29.067288160324097,192.168.11.4,0.21001221239566803,2.191086769104004,2.183760643005371,0.9395604133605957,1.2710622549057007
651,2026-06-23 17:21:09.485,1782202869.485927,29.079346179962158,192.168.11.4,0.1477411538362503,2.1898655891418457,2.183760643005371,0.9615384340286255,1.2539682388305664
