count,timestamp_local,timestamp_unix,Time [sec],module_address,PIR sensor 00 (center) [V],PIR sensor 01 (tv) [V],PIR sensor 02 (kitchen) [V],PIR sensor 03 (closet) [V],PIR sensor 04 (sofa) [V]
602,2026-06-23 17:21:07.618,1782202867.618721,27.212140798568726,192.168.11.3,1.0738705396652222,1.5744811296463013,1.1318681240081787,1.1660561561584473,0.8290598392486572
603,2026-06-23 17:21:07.618,1782202867.618721,27.212140798568726,192.168.11.3,1.0299144983291626,1.6208791732788086,1.1184371709823608,1.196581244468689,0.9261294007301331
604,2026-06-23 17:21:07.618,1782202867.618721,27.212140798568726,192.168.11.3,0.990231990814209,1.648962140083313,1.1147741079330444,1.2228326797485352,1.0885225534439087
605,2026-06-23 17:21:07.652,1782202867.652502,27.245922088623047,192.168.11.3,0.9603174328804016,1.6703296899795532,1.1111111640930176,1.2387057542800903,1.2606837749481201
606,2026-06-23 17:21:07.679,1782202867.67913,27.272549867630005,192.168.11.3,0.9365079402923584,1.6776556968688965,1.1092796325683594,1.2564102411270142,1.4505494832992554
607,2026-06-23 17:21:07.823,1782202867.823264,27.41668391227722,192.168.11.3,0.9126983880996704,1.6886446475982666,1.1123321056365967,1.2832722663879395,1.6520146131515503
608,2026-06-23 17:21:07.823,1782202867.823264,27.41668391227722,192.168.11.3,0.8919413685798645,1.6996337175369263,1.1172161102294922,1.3211233615875244,1.8656898736953735
609,2026-06-23 17:21:07.823,1782202867.823264,27.41668391227722,192.168.11.3,0.8687423467636108,1.7081806659698486,1.1245421171188354,1.3571428060531616,2.113553047180176
610,2026-06-23 17:21:07.905,1782202867.905334,27.498753786087036,192.168.11.3,0.8479853272438049,1.707570195198059,1.125152587890625,1.3925518989562988,2.241758346557617
611,2026-06-23 17:21:07.907,1782202867.907346,27.498753786087036,192.168.11.3,0.8406593203544617,1.7130646705627441,1.125763177871704,1.417582392692566,2.2429792881011963
