count,timestamp_local,timestamp_unix,Time [sec],module_address,PIR sensor 00 (center) [V],PIR sensor 01 (tv) [V],PIR sensor 02 (kitchen) [V],PIR sensor 03 (closet) [V],PIR sensor 04 (sofa) [V]
612,2026-06-23 17:39:28.663,1782203968.663064,27.64622139930725,192.168.11.2,1.1092796325683594,1.1288156509399414,1.1428571939468384,1.1123321056365967,1.1050060987472534
613,2026-06-23 17:39:28.700,1782203968.700261,27.68341851234436,192.168.11.2,1.1092796325683594,1.1330891847610474,1.1501832008361816,1.1233211755752563,1.1135531663894653
614,2026-06-23 17:39:28.737,1782203968.7377,27.720857858657837,192.168.11.2,1.1117216348648071,1.1367521286010742,1.1477411985397339,1.1263736486434937,1.1233211755752563
615,2026-06-23 17:39:28.769,1782203968.769282,27.752439498901367,192.168.11.2,1.1141636371612549,1.1300365924835205,1.1416361331939697,1.115995168685913,1.1330891847610474
616,2026-06-23 17:39:28.816,1782203968.816371,27.79952836036682,192.168.11.2,1.1184371709823608,1.125152587890625,1.1275945901870728,1.1190476417541504,1.153235673904419
617,2026-06-23 17:39:28.847,1782203968.847282,27.830439567565918,192.168.11.2,1.1190476417541504,1.1282051801681519,1.1275945901870728,1.1184371709823608,1.1605616807937622
618,2026-06-23 17:39:28.920,1782203968.920327,27.903484344482422,192.168.11.2,1.115995168685913,1.1306471824645996,1.1361416578292847,1.123931646347046,1.1721612215042114
619,2026-06-23 17:39:28.949,1782203968.949735,27.932892560958862,192.168.11.2,1.109890103340149,1.1300365924835205,1.1483516693115234,1.1312576532363892,1.1831501722335815
620,2026-06-23 17:39:28.976,1782203968.976601,27.959758043289185,192.168.11.2,1.1050060987472534,1.134920597076416,1.1526252031326294,1.1440781354904175,1.1855921745300293
621,2026-06-23 17:39:29.010,1782203969.010695,27.993852376937866,192.168.11.2,1.1092796325683594,1.1330891847610474,1.1593406200408936,1.1538461446762085,1.1904761791229248
622,2026-06-23 17:39:29.053,1782203969.053389,28.036545991897583,192.168.11.2,1.1123321056365967,1.1398046016693115,1.1550672054290771,1.1550672054290771,1.1904761791229248
623,2026-06-23 17:39:29.108,1782203969.108844,28.09200167655945,192.168.11.2,1.123931646347046,1.1404151916503906,1.1422466039657593,1.1538461446762085,1.182539701461792
624,2026-06-23 17:39:29.134,1782203969.134935,28.11809229850769,192.168.11.2,1.1373625993728638,1.1410256624221802,1.134920597076416,1.154456615447998,1.1794872283935547
625,2026-06-23 17:39:29.177,1782203969.177905,28.161062240600586,192.168.11.2,1.1410256624221802,1.1324785947799683,1.1306471824645996,1.1556776762008667,1.1758241653442383
626,2026-06-23 17:39:29.221,1782203969.221117,28.20427441596985,192.168.11.2,1.1440781354904175,1.1269841194152832,1.1208791732788086,1.1501832008361816,1.1623932123184204
627,2026-06-23 17:39:29.259,1782203969.259123,28.24228072166443,192.168.11.2,1.1465201377868652,1.1227105855941772,1.115995168685913,1.1416361331939697,1.148962140083313
628,2026-06-23 17:39:29.299,1782203969.299671,28.282827854156494,192.168.11.2,1.1416361331939697,1.115384578704834,1.1178265810012817,1.1367521286010742,1.134920597076416
629,2026-06-23 17:39:29.331,1782203969.331925,28.315082788467407,192.168.11.2,1.133699655532837,1.1013431549072266,1.1288156509399414,1.1312576532363892,1.1361416578292847
630,2026-06-23 17:39:29.380,1782203969.380749,28.363906860351562,192.168.11.2,1.1269841194152832,1.1031745672225952,1.1361416578292847,1.1324785947799683,1.1355311870574951
631,2026-06-23 17:39:29.413,1782203969.413583,28.396740198135376,192.168.11.2,1.1288156509399414,1.1086691617965698,1.1300365924835205,1.139194130897522,1.1440781354904175
632,2026-06-23 17:39:29.461,1782203969.461786,28.444942951202393,192.168.11.2,1.129426121711731,1.1092796325683594,1.1306471824645996,1.143467664718628,1.167277216911316
633,2026-06-23 17:39:29.493,1782203969.493267,28.47642469406128,192.168.11.2,1.1324785947799683,1.1019536256790161,1.1343101263046265,1.1495726108551025,1.1843712329864502
634,2026-06-23 17:39:29.525,1782203969.525809,28.50896644592285,192.168.11.2,1.133699655532837,1.1031745672225952,1.1385836601257324,1.1477411985397339,1.1984126567840576
635,2026-06-23 17:39:29.580,1782203969.580937,28.56409502029419,192.168.11.2,1.1263736486434937,1.1111111640930176,1.1343101263046265,1.1452991962432861,1.2124541997909546
636,2026-06-23 17:39:29.611,1782203969.611038,28.594194889068604,192.168.11.2,1.125152587890625,1.1117216348648071,1.1367521286010742,1.1452991962432861,1.2203906774520874
637,2026-06-23 17:39:29.655,1782203969.655823,28.638980865478516,192.168.11.2,1.1233211755752563,1.1166056394577026,1.1373625993728638,1.1410256624221802,1.2362637519836426
638,2026-06-23 17:39:29.687,1782203969.687923,28.671080589294434,192.168.11.2,1.1245421171188354,1.1263736486434937,1.148962140083313,1.1385836601257324,1.254578709602356
639,2026-06-23 17:39:29.738,1782203969.738449,28.72160577774048,192.168.11.2,1.1233211755752563,1.1300365924835205,1.154456615447998,1.1361416578292847,1.2655677795410156
640,2026-06-23 17:39:29.769,1782203969.769051,28.75220823287964,192.168.11.2,1.11965811252594,1.1312576532363892,1.1526252031326294,1.1361416578292847,1.2716727256774902
641,2026-06-23 17:39:29.823,1782203969.823914,28.807071685791016,192.168.11.2,1.1202685832977295,1.1373625993728638,1.1495726108551025,1.1324785947799683,1.2893773317337036
642,2026-06-23 17:39:29.864,1782203969.864368,28.84752583503723,192.168.11.2,1.1172161102294922,1.144688606262207,1.1507936716079712,1.1343101263046265,1.3040293455123901
643,2026-06-23 17:39:29.882,1782203969.882799,28.865956783294678,192.168.11.2,1.1190476417541504,1.1471306085586548,1.1507936716079712,1.134920597076416,1.32600736618042
644,2026-06-23 17:39:29.951,1782203969.951206,28.93436360359192,192.168.11.2,1.134920597076416,1.1440781354904175,1.1526252031326294,1.1330891847610474,1.3534798622131348
645,2026-06-23 17:39:29.964,1782203969.964016,28.94717311859131,192.168.11.2,1.1465201377868652,1.1361416578292847,1.1520146131515503,1.129426121711731,1.374847412109375
646,2026-06-23 17:39:30.030,1782203970.030245,29.013402700424194,192.168.11.2,1.1477411985397339,1.125152587890625,1.158730149269104,1.1263736486434937,1.390109896659851
647,2026-06-23 17:39:30.048,1782203970.048634,29.03179097175598,192.168.11.2,1.1550672054290771,1.1214896440505981,1.1636141538619995,1.125763177871704,1.3980463743209839
