count,timestamp_local,timestamp_unix,Time [sec],module_address,PIR sensor 00 (center) [V],PIR sensor 01 (tv) [V],PIR sensor 02 (kitchen) [V],PIR sensor 03 (closet) [V],PIR sensor 04 (sofa) [V]
564,2026-06-23 16:32:22.760,1782199942.760615,25.508975505828857,192.168.11.3,1.1269841194152832,1.5384615659713745,1.1275945901870728,1.1330891847610474,0.3638583719730377
565,2026-06-23 16:32:22.796,1782199942.796218,25.544578790664673,192.168.11.3,1.0470085144042969,1.5189255475997925,1.1288156509399414,1.133699655532837,0.23687423765659332
566,2026-06-23 16:32:22.839,1782199942.839892,25.572590351104736,192.168.11.3,0.9352869391441345,1.4920635223388672,1.1330891847610474,1.1501832008361816,0.17338217794895172
567,2026-06-23 16:32:22.966,1782199942.966517,25.71487808227539,192.168.11.3,0.8357753157615662,1.471916913986206,1.134920597076416,1.1800976991653442,0.18009768426418304
568,2026-06-23 16:32:22.994,1782199942.994795,25.74315571784973,192.168.11.3,0.7313797473907471,1.4499388933181763,1.1404151916503906,1.235653281211853,0.26129427552223206
569,2026-06-23 16:32:23.010,1782199943.010724,25.759084939956665,192.168.11.3,0.6336996555328369,1.4194139242172241,1.144688606262207,1.3125762939453125,0.4059829115867615
570,2026-06-23 16:32:23.093,1782199943.093064,25.8414249420166,192.168.11.3,0.5543345808982849,1.3870574235916138,1.144688606262207,1.4163614511489868,0.622710645198822
571,2026-06-23 16:32:23.144,1782199943.14449,25.892064571380615,192.168.11.3,0.5,1.332722783088684,1.1465201377868652,1.515262484550476,0.9603174328804016
572,2026-06-23 16:32:23.191,1782199943.191773,25.940134048461914,192.168.11.3,0.47985348105430603,1.2460317611694336,1.1477411985397339,1.6050060987472534,1.3266178369522095
573,2026-06-23 16:32:23.301,1782199943.301107,26.049468278884888,192.168.11.3,0.5012210011482239,1.134920597076416,1.143467664718628,1.6593406200408936,1.7338217496871948
574,2026-06-23 16:32:23.398,1782199943.398258,26.146619081497192,192.168.11.3,0.5811966061592102,1.019536018371582,1.1398046016693115,1.6611721515655518,2.203296661376953
575,2026-06-23 16:32:23.412,1782199943.412319,26.16067934036255,192.168.11.3,0.6764346957206726,0.9615384340286255,1.144688606262207,1.5995116233825684,2.241147756576538
576,2026-06-23 16:32:23.443,1782199943.443947,26.192307472229004,192.168.11.3,0.8284493088722229,0.9639804363250732,1.1562881469726562,1.495726466178894,2.242368698120117
577,2026-06-23 16:32:23.472,1782199943.47221,26.220571041107178,192.168.11.3,1.0286935567855835,1.0598291158676147,1.1788766384124756,1.3656898736953735,2.2429792881011963
578,2026-06-23 16:32:23.507,1782199943.507466,26.255826950073242,192.168.11.3,1.244810700416565,1.2136752605438232,1.1984126567840576,1.235042691230774,2.241758346557617
579,2026-06-23 16:32:23.523,1782199943.523066,26.271426916122437,192.168.11.3,1.4505494832992554,1.3888888359069824,1.2197802066802979,1.115384578704834,2.241758346557617
580,2026-06-23 16:32:23.570,1782199943.57065,26.319011211395264,192.168.11.3,1.623931646347046,1.5494505167007446,1.2423686981201172,1.009768009185791,2.241147756576538
581,2026-06-23 16:32:23.609,1782199943.609911,26.358271598815918,192.168.11.3,1.7533577680587769,1.6617826223373413,1.2564102411270142,0.930402934551239,2.241758346557617
582,2026-06-23 16:32:23.614,1782199943.614291,26.362651824951172,192.168.11.3,1.8461538553237915,1.6971917152404785,1.2594627141952515,0.8778998851776123,2.240537166595459
583,2026-06-23 16:32:23.657,1782199943.657096,26.405457019805908,192.168.11.3,1.9065934419631958,1.6477411985397339,1.2564102411270142,0.8504273295402527,2.126984119415283
584,2026-06-23 16:32:23.704,1782199943.704015,26.452375650405884,192.168.11.3,1.8949939012527466,1.5115995407104492,1.2557997703552246,0.8253968358039856,1.9365079402923584
585,2026-06-23 16:32:23.721,1782199943.721971,26.47033190727234,192.168.11.3,1.8211233615875244,1.2869353294372559,1.2533577680587769,0.7808302640914917,1.7820513248443604
586,2026-06-23 16:32:23.751,1782199943.751109,26.499469995498657,192.168.11.3,1.6886446475982666,0.9731379747390747,1.2698413133621216,0.7051281929016113,1.6678876876831055
587,2026-06-23 16:32:23.765,1782199943.765668,26.514028549194336,192.168.11.3,1.548840045928955,0.7484737634658813,1.316239356994629,0.6111111044883728,1.615384578704834
588,2026-06-23 16:32:23.793,1782199943.793884,26.542244911193848,192.168.11.3,1.4505494832992554,0.5897436141967773,1.3815628290176392,0.5256410241127014,1.6013431549072266
589,2026-06-23 16:32:23.793,1782199943.793884,26.542244911193848,192.168.11.3,1.4358974695205688,0.5445665717124939,1.451159954071045,0.46886447072029114,1.6092796325683594
590,2026-06-23 16:32:23.841,1782199943.841486,26.589847087860107,192.168.11.3,1.5134310722351074,0.5738705992698669,1.4725275039672852,0.4474969506263733,1.5927960872650146
591,2026-06-23 16:32:23.844,1782199943.844719,26.593080043792725,192.168.11.3,1.668498158454895,0.5824176073074341,1.4554334878921509,0.46886447072029114,1.5036630630493164
592,2026-06-23 16:32:23.889,1782199943.889033,26.637394189834595,192.168.11.3,1.817460298538208,0.5323565602302551,1.384615421295166,0.5122100114822388,1.2832722663879395
593,2026-06-23 16:32:23.917,1782199943.917957,26.66631770133972,192.168.11.3,1.9456654787063599,0.4456654489040375,1.2753357887268066,0.5665445923805237,0.9053723812103271
594,2026-06-23 16:32:24.064,1782199944.064219,26.81257963180542,192.168.11.3,2.036630153656006,0.3730158805847168,1.133699655532837,0.6544566750526428,0.39621490240097046
595,2026-06-23 16:32:24.079,1782199944.079874,26.828234910964966,192.168.11.3,2.07570219039917,0.3431013524532318,0.9682539701461792,0.7802197933197021,0.009157509543001652
596,2026-06-23 16:32:24.099,1782199944.099552,26.847912311553955,192.168.11.3,2.0549449920654297,0.3492063581943512,0.7594627737998962,0.9548229575157166,0.008547008968889713
597,2026-06-23 16:32:24.111,1782199944.111547,26.859907627105713,192.168.11.3,1.9395604133605957,0.3363858461380005,0.5702075958251953,1.1776556968688965,0.008547008968889713
598,2026-06-23 16:32:24.222,1782199944.222808,26.971168756484985,192.168.11.3,1.7051281929016113,0.26923078298568726,0.4175824224948883,1.4212454557418823,0.007936508394777775
599,2026-06-23 16:32:24.327,1782199944.327249,27.075609922409058,192.168.11.3,1.341269850730896,0.1556776612997055,0.3290598392486572,1.6862026453018188,0.007326007355004549
600,2026-06-23 16:32:24.393,1782199944.393241,27.141602277755737,192.168.11.3,0.8803418874740601,0.02442002482712269,0.3156288266181946,1.8852258920669556,0.009157509543001652
601,2026-06-23 16:32:24.423,1782199944.423762,27.17212224006653,192.168.11.3,0.3266178369522095,0.0067155067808926105,0.33882784843444824,2.0641026496887207,0.008547008968889713
602,2026-06-23 16:32:24.475,1782199944.475685,27.224045991897583,192.168.11.3,0.010378510691225529,0.007326007355004549,0.3583638668060303,2.212454319000244,0.010378510691225529
603,2026-06-23 16:32:24.547,1782199944.547492,27.295852422714233,192.168.11.3,0.009157509543001652,0.0067155067808926105,0.3620268702507019,2.230769157409668,0.012210012413561344
604,2026-06-23 16:32:24.589,1782199944.589784,27.3381450176239,192.168.11.3,0.009157509543001652,0.05250305309891701,0.3937729001045227,2.2289376258850098,0.5146520137786865
605,2026-06-23 16:32:24.614,1782199944.614793,27.36315393447876,192.168.11.3,0.008547008968889713,0.380952388048172,0.5036630034446716,2.2191696166992188,0.887057363986969
606,2026-06-23 16:32:24.645,1782199944.645855,27.394216060638428,192.168.11.3,0.00976801011711359,0.7295482158660889,0.672771692276001,2.068986654281616,1.1074481010437012
607,2026-06-23 16:32:24.669,1782199944.669536,27.41789698600769,192.168.11.3,0.011599511839449406,0.980463981628418,0.8449328541755676,1.9126983880996704,1.192307710647583
608,2026-06-23 16:32:24.698,1782199944.698467,27.44682741165161,192.168.11.3,0.3858363926410675,1.0750916004180908,0.949938952922821,1.7973138093948364,1.20634925365448
609,2026-06-23 16:32:24.728,1782199944.72818,27.4765408039093,192.168.11.3,0.747863233089447,1.0134310722351074,0.9780219793319702,1.6752136945724487,1.2179486751556396
610,2026-06-23 16:32:24.780,1782199944.780848,27.529208421707153,192.168.11.3,0.9621489644050598,0.8846153616905212,0.9914529919624329,1.5463980436325073,1.2094017267227173
611,2026-06-23 16:32:24.793,1782199944.793976,27.54233694076538,192.168.11.3,0.9627594351768494,0.7252747416496277,1.0592185258865356,1.427350401878357,1.1599512100219727
612,2026-06-23 16:32:24.831,1782199944.831687,27.580047607421875,192.168.11.3,0.8357753157615662,0.66300368309021,1.1959706544876099,1.3437118530273438,1.0518925189971924
613,2026-06-23 16:32:24.863,1782199944.863377,27.611738204956055,192.168.11.3,0.6996337175369263,0.7851037979125977,1.356532335281372,1.29365074634552,0.9059829115867615
614,2026-06-23 16:32:24.894,1782199944.894903,27.643263339996338,192.168.11.3,0.6526251435279846,1.07631254196167,1.4737484455108643,1.2112332582473755,0.831501841545105
615,2026-06-23 16:32:24.894,1782199944.894903,27.643263339996338,192.168.11.3,0.7271062135696411,1.5256410837173462,1.4981684684753418,1.0366300344467163,0.8846153616905212
616,2026-06-23 16:32:24.926,1782199944.926682,27.675042867660522,192.168.11.3,0.8809523582458496,1.9004883766174316,1.4072039127349854,0.7210012078285217,1.0915751457214355
617,2026-06-23 16:32:24.958,1782199944.95869,27.707051277160645,192.168.11.3,1.0268620252609253,2.15262508392334,1.2631257772445679,0.2997558116912842,1.4200243949890137
618,2026-06-23 16:32:24.993,1782199944.993854,27.742214918136597,192.168.11.3,1.0909645557403564,2.212454319000244,1.153235673904419,0.012820512987673283,1.8003662824630737
619,2026-06-23 16:32:24.997,1782199944.997617,27.745978355407715,192.168.11.3,1.0482295751571655,2.212454319000244,1.1324785947799683,0.00976801011711359,2.1300365924835205
620,2026-06-23 16:32:25.008,1782199945.008128,27.75648832321167,192.168.11.3,0.9493284225463867,2.115995168685913,1.225274682044983,0.009157509543001652,2.23931622505188
621,2026-06-23 16:32:25.134,1782199945.134259,27.882620334625244,192.168.11.3,0.8687423467636108,1.995726466178894,1.3986568450927734,0.007326007355004549,2.241147756576538
