count,timestamp_local,timestamp_unix,Time [sec],module_address,PIR sensor 00 (center) [V],PIR sensor 01 (tv) [V],PIR sensor 02 (kitchen) [V],PIR sensor 03 (closet) [V],PIR sensor 04 (sofa) [V]
564,2026-06-23 16:32:22.760,1782199942.760615,25.508975505828857,192.168.11.6,1.1080585718154907,1.1013431549072266,1.1581196784973145,0.7686202526092529,1.1385836601257324
565,2026-06-23 16:32:22.796,1782199942.796218,25.544578790664673,192.168.11.6,1.1172161102294922,1.0995116233825684,1.1538461446762085,0.7985348105430603,1.1355311870574951
566,2026-06-23 16:32:22.824,1782199942.824229,25.572590351104736,192.168.11.6,1.1172161102294922,1.0927960872650146,1.41330885887146,0.8437118530273438,1.1373625993728638
567,2026-06-23 16:32:22.895,1782199942.895192,25.643552541732788,192.168.11.6,1.1178265810012817,1.0927960872650146,1.4145299196243286,0.8992673754692078,1.1422466039657593
568,2026-06-23 16:32:22.994,1782199942.994795,25.74315571784973,192.168.11.6,1.1178265810012817,1.1007325649261475,1.16300368309021,0.9487179517745972,1.143467664718628
569,2026-06-23 16:32:23.006,1782199943.006264,25.75462508201599,192.168.11.6,1.1208791732788086,1.1068376302719116,1.172771692276001,1.0061050653457642,1.143467664718628
570,2026-06-23 16:32:23.053,1782199943.053443,25.801803827285767,192.168.11.6,1.1324785947799683,1.1123321056365967,1.1929181814193726,1.0787545442581177,1.1343101263046265
571,2026-06-23 16:32:23.140,1782199943.140694,25.889055013656616,192.168.11.6,1.1428571939468384,1.1233211755752563,1.2094017267227173,1.1697192192077637,1.1318681240081787
572,2026-06-23 16:32:23.213,1782199943.213226,25.961586952209473,192.168.11.6,1.1526252031326294,1.1263736486434937,1.2277166843414307,1.274114727973938,1.1324785947799683
573,2026-06-23 16:32:23.215,1782199943.215024,25.963384866714478,192.168.11.6,1.1568986177444458,1.1221001148223877,1.2240537405014038,1.3833943605422974,1.1269841194152832
574,2026-06-23 16:32:23.398,1782199943.398258,26.146619081497192,192.168.11.6,1.1556776762008667,1.1190476417541504,1.2112332582473755,1.4896215200424194,1.125152587890625
575,2026-06-23 16:32:23.414,1782199943.41433,26.16269040107727,192.168.11.6,1.1660561561584473,1.1166056394577026,1.2039072513580322,1.5805860757827759,1.125763177871704
576,2026-06-23 16:32:23.443,1782199943.443947,26.192307472229004,192.168.11.6,1.178266167640686,1.1086691617965698,1.1794872283935547,1.668498158454895,1.1282051801681519
577,2026-06-23 16:32:23.443,1782199943.443947,26.192307472229004,192.168.11.6,1.178266167640686,1.1013431549072266,1.1623932123184204,1.749084234237671,1.1269841194152832
578,2026-06-23 16:32:23.475,1782199943.475772,26.224133253097534,192.168.11.6,1.17399263381958,1.0970696210861206,1.1501832008361816,1.8107447624206543,1.1355311870574951
579,2026-06-23 16:32:23.523,1782199943.523066,26.271426916122437,192.168.11.6,1.167277216911316,1.0970696210861206,1.1495726108551025,1.8492063283920288,1.1343101263046265
580,2026-06-23 16:32:23.570,1782199943.57065,26.319011211395264,192.168.11.6,1.167277216911316,1.096459150314331,1.143467664718628,1.8687423467636108,1.1288156509399414
581,2026-06-23 16:32:23.609,1782199943.609911,26.358271598815918,192.168.11.6,1.1654456853866577,1.0946276187896729,1.139194130897522,1.8669108152389526,1.1282051801681519
582,2026-06-23 16:32:23.617,1782199943.61758,26.365941286087036,192.168.11.6,1.1593406200408936,1.0982905626296997,1.1562881469726562,1.8522588014602661,1.133699655532837
583,2026-06-23 16:32:23.646,1782199943.646157,26.39451789855957,192.168.11.6,1.1538461446762085,1.1019536256790161,1.168498158454895,1.8247863054275513,1.1135531663894653
584,2026-06-23 16:32:23.713,1782199943.713469,26.461829900741577,192.168.11.6,1.1459096670150757,1.1031745672225952,1.1758241653442383,1.7796093225479126,1.1074481010437012
585,2026-06-23 16:32:23.730,1782199943.730221,26.478581428527832,192.168.11.6,1.1398046016693115,1.106227159500122,1.1697192192077637,1.7246642112731934,1.0989011526107788
586,2026-06-23 16:32:23.751,1782199943.751109,26.499469995498657,192.168.11.6,1.1385836601257324,1.1031745672225952,1.1758241653442383,1.6593406200408936,1.0995116233825684
