count,timestamp_local,timestamp_unix,Time [sec],module_address,PIR sensor 00 (center) [V],PIR sensor 01 (tv) [V],PIR sensor 02 (kitchen) [V],PIR sensor 03 (closet) [V],PIR sensor 04 (sofa) [V]
564,2026-06-23 16:32:22.769,1782199942.769746,25.518106937408447,192.168.11.4,0.9884004592895508,0.7155067324638367,0.005494505632668734,0.8485958576202393,1.2985347509384155
565,2026-06-23 16:32:22.796,1782199942.796218,25.544578790664673,192.168.11.4,1.0048840045928955,0.8547008633613586,0.0067155067808926105,0.9035409092903137,1.288156270980835
566,2026-06-23 16:32:22.849,1782199942.849469,25.597830057144165,192.168.11.4,1.0305250883102417,1.0073260068893433,0.007326007355004549,0.9578754305839539,1.2802197933197021
567,2026-06-23 16:32:22.902,1782199942.902828,25.651188611984253,192.168.11.4,1.062881588935852,1.1764346361160278,0.018925519660115242,1.0073260068893433,1.2667887210845947
568,2026-06-23 16:32:22.994,1782199942.994795,25.74315571784973,192.168.11.4,1.0927960872650146,1.3626374006271362,0.4139194190502167,1.0506715774536133,1.2503052949905396
569,2026-06-23 16:32:23.006,1782199943.006264,25.75462508201599,192.168.11.4,1.0873016119003296,1.5909645557403564,0.9255189299583435,1.0818071365356445,1.2264957427978516
570,2026-06-23 16:32:23.059,1782199943.059467,25.807828187942505,192.168.11.4,1.0506715774536133,1.7722833156585693,1.394383430480957,1.1190476417541504,1.2032966613769531
571,2026-06-23 16:32:23.145,1782199943.145498,25.893858432769775,192.168.11.4,0.9896214604377747,1.9389499425888062,1.8547008037567139,1.1593406200408936,1.1721612215042114
572,2026-06-23 16:32:23.152,1782199943.152868,25.90122890472412,192.168.11.4,0.8925518989562988,2.0702075958251953,2.1868131160736084,1.2008546590805054,1.1520146131515503
573,2026-06-23 16:32:23.285,1782199943.285067,26.033428192138672,192.168.11.4,0.788156270980835,2.1416361331939697,2.18437123298645,1.2374846935272217,1.1245421171188354
574,2026-06-23 16:32:23.332,1782199943.332866,26.08122706413269,192.168.11.4,0.6788766980171204,2.143467664718628,2.183150291442871,1.2704517841339111,1.1037851572036743
575,2026-06-23 16:32:23.412,1782199943.412319,26.16067934036255,192.168.11.4,0.5830280780792236,2.1037850379943848,2.183760643005371,1.2960927486419678,1.0879120826721191
