count,timestamp_local,timestamp_unix,Time [sec],module_address,PIR sensor 00 (center) [V],PIR sensor 01 (tv) [V],PIR sensor 02 (kitchen) [V],PIR sensor 03 (closet) [V],PIR sensor 04 (sofa) [V]
739,2026-06-23 18:02:34.483,1782205354.483314,32.56531381607056,192.168.11.4,0.9798534512519836,0.562881588935852,0.004273504484444857,0.8144078254699707,1.2210012674331665
740,2026-06-23 18:02:34.521,1782205354.521316,32.603315591812134,192.168.11.4,1.0067155361175537,0.5897436141967773,0.004884005058556795,0.8498168587684631,1.2338217496871948
741,2026-06-23 18:02:34.564,1782205354.564773,32.646772384643555,192.168.11.4,1.0256410837173462,0.7051281929016113,0.004884005058556795,0.9004883766174316,1.2417582273483276
742,2026-06-23 18:02:34.604,1782205354.604869,32.68686842918396,192.168.11.4,1.0323565006256104,0.901098906993866,0.004884005058556795,0.9670329689979553,1.2374846935272217
743,2026-06-23 18:02:34.635,1782205354.635733,32.71773338317871,192.168.11.4,1.0231990814208984,1.158730149269104,0.004884005058556795,1.0421245098114014,1.231379747390747
744,2026-06-23 18:02:34.688,1782205354.688096,32.77009582519531,192.168.11.4,0.9896214604377747,1.4346764087677002,0.004884005058556795,1.1330891847610474,1.2246642112731934
745,2026-06-23 18:02:34.712,1782205354.712837,32.79483699798584,192.168.11.4,0.94017094373703,1.6843712329864502,0.005494505632668734,1.2185592651367188,1.225885272026062
746,2026-06-23 18:02:34.768,1782205354.768274,32.850274085998535,192.168.11.4,0.8632478713989258,1.8888888359069824,0.007326007355004549,1.2887667417526245,1.2130646705627441
747,2026-06-23 18:02:34.803,1782205354.803221,32.88522124290466,192.168.11.4,0.7557997703552246,2.0421245098114014,0.5671550631523132,1.3449327945709229,1.1984126567840576
748,2026-06-23 18:02:34.842,1782205354.842232,32.92423152923584,192.168.11.4,0.6105006337165833,2.17338228225708,1.182539701461792,1.3913308382034302,1.1776556968688965
749,2026-06-23 18:02:34.891,1782205354.891901,32.97390055656433,192.168.11.4,0.4853479862213135,2.190476179122925,1.7832722663879395,1.4267399311065674,1.1520146131515503
750,2026-06-23 18:02:34.923,1782205354.923922,33.005922079086304,192.168.11.4,0.3650793731212616,2.190476179122925,2.183760643005371,1.4450548887252808,1.1318681240081787
751,2026-06-23 18:02:34.970,1782205354.970507,33.052507162094116,192.168.11.4,0.26129427552223206,2.191086769104004,2.183150291442871,1.4505494832992554,1.1117216348648071
752,2026-06-23 18:02:35.002,1782205355.002854,33.084853649139404,192.168.11.4,0.18192918598651886,2.190476179122925,2.183760643005371,1.4560439586639404,1.0909645557403564
753,2026-06-23 18:02:35.032,1782205355.032998,33.11499762535095,192.168.11.4,0.13064713776111603,2.191086769104004,2.183150291442871,1.4578754901885986,1.0695971250534058
754,2026-06-23 18:02:35.081,1782205355.081033,33.16303253173828,192.168.11.4,0.11172161251306534,2.1880342960357666,2.18437123298645,1.451159954071045,1.0525031089782715
755,2026-06-23 18:02:35.117,1782205355.11745,33.19944953918457,192.168.11.4,0.1398046463727951,2.191086769104004,2.18437123298645,1.4365079402923584,1.0354090929031372
756,2026-06-23 18:02:35.164,1782205355.164067,33.24606704711914,192.168.11.4,0.20757021009922028,2.190476179122925,2.18498158454895,1.4151403903961182,1.025030493736267
757,2026-06-23 18:02:35.205,1782205355.205051,33.28705048561096,192.168.11.4,0.3205128312110901,2.1892552375793457,2.18437123298645,1.3894994258880615,1.0201464891433716
758,2026-06-23 18:02:35.242,1782205355.242632,33.324631690979004,192.168.11.4,0.4822954833507538,2.1037850379943848,2.183150291442871,1.3675214052200317,1.0207570791244507
759,2026-06-23 18:02:35.274,1782205355.274864,33.35686373710632,192.168.11.4,0.6770451664924622,1.9713064432144165,2.18498158454895,1.3449327945709229,1.0311355590820312
760,2026-06-23 18:02:35.323,1782205355.323015,33.40501523017883,192.168.11.4,0.8919413685798645,1.7692307233810425,2.18498158454895,1.3186813592910767,1.047619104385376
761,2026-06-23 18:02:35.366,1782205355.366319,33.44831895828247,192.168.11.4,1.1043956279754639,1.5421245098114014,2.18437123298645,1.2796093225479126,1.0708180665969849
762,2026-06-23 18:02:35.405,1782205355.405344,33.487343549728394,192.168.11.4,1.311965823173523,1.2759462594985962,2.18437123298645,1.249084234237671,1.0946276187896729
763,2026-06-23 18:02:35.441,1782205355.441087,33.52308678627014,192.168.11.4,1.5274724960327148,0.9816849827766418,2.0042734146118164,1.2167277336120605,1.1166056394577026
764,2026-06-23 18:02:35.485,1782205355.485113,33.567113161087036,192.168.11.4,1.6990232467651367,0.6666666865348816,1.557387113571167,1.1855921745300293,1.1373625993728638
